from,to,weight
Q96ED9,O95990,-0.656645994
Q96ED9,Q08AG5,0.297845554
Q96ED9,Q08E77,0.323036116
Q96ED9,Q15777,-0.481426032
Q96ED9,Q96BZ8,0.829626212
Q96ED9,Q96GE4,-0.47821429
Q96ED9,Q96H43,0.247731554
Q96ED9,Q96IX9,0.901619172
Q96ED9,Q9BQ89,0.793831724
Q96ED9,Q9BSJ6,-0.983153849
Q96ED9,Q9BSW7,0.311645966
Q96ED9,Q9BT92,0.22625323
Q96ED9,Q9BWG6,0.726204755
Q96ED9,Q9H0A9,0.323247235
Q96ED9,Q8N8B7,0.475983823
Q96ED9,P06753,0.064933303
Q96ED9,P09067,-0.886806732
Q96ED9,Q7Z3B3,-0.847957637
Q96ED9,Q9BVJ6,-0.654245409
Q96ED9,Q9UBZ4,-0.245562347
Q96ED9,Q14966,-0.742236568
Q96ED9,P04264,-0.486742257
Q96ED9,A0A075B739,-0.880998863
Q96ED9,A0A087WUI6,0.446501549
Q96ED9,A0A0B4J2G0,-0.765518952
Q96ED9,A6QL64,0.906024328
Q96ED9,B1AHH5,-0.161585995
Q96ED9,E9PFK9,-0.472902991
Q96ED9,E9PSE9,0.185045918
Q96ED9,H0YKB7,-0.814428804
Q96ED9,J3KMY6,0.447689051
Q96ED9,O43320,-0.268054298
Q96ED9,P0CG20,0.417681672
Q96ED9,P13682,-0.32010015
Q96ED9,P57771,-0.783566982
Q96ED9,Q2TBE0,-0.818831402
Q96ED9,Q4VC44,0.013001969
Q96ED9,Q5T619,-0.50032095
Q96ED9,Q5TAP6,-0.204688292
Q96ED9,Q6P2D0,-0.425740655
Q96ED9,Q6ZNH5,0.795459997
Q96ED9,Q6ZU52,-0.018928577
Q96ED9,Q8N5R6,-0.777869058
Q96ED9,Q8NHY3,0.549622014
Q96ED9,Q8TF30,-0.047575596
Q96ED9,Q8WWY3,0.253285554
Q96ED9,Q96MX3,-0.718668231
Q96ED9,Q96MY7,-0.130264647
Q96ED9,Q99633,-0.460480255
Q96ED9,Q9UFB7,0.231423411
Q96ED9,A0A087X0F7,-0.278491616
Q96ED9,Q9Y252,0.807023957
Q96ED9,Q9NPB3,-0.873908882
Q96ED9,Q96M69,-0.71013741
Q96ED9,Q9Y573,-0.006642328
Q8N5Z5,Q14565,-0.819315445
Q8N5Z5,Q9UGJ1,-0.133290917
Q8N5Z5,P29972,0.227217926
Q8N5Z5,Q9GZT8,-0.109294933
Q8N5Z5,Q6ZVK8,0.430811553
Q8N5Z5,Q5VWX1,-0.404772083
Q8N5Z5,Q13568,-0.309744324
Q8N5Z5,Q9H5I1,0.803583344
Q8N5Z5,Q9NYP9,-0.211905691
Q8N5Z5,O75716,0.372266987
Q8N5Z5,Q3V5L5,-0.476881632
Q8N5Z5,Q6NW29,-0.33587889
Q8N5Z5,Q8N5G2,-0.887571684
Q8N5Z5,Q8NFW9,-0.01780499
Q8N5Z5,Q5SZD1,0.494427135
Q8N5Z5,Q8N456,-0.91174304
Q8N5Z5,Q9BX79,0.665153367
Q8N5Z5,Q8TCB6,-0.72529766
Q8N5Z5,Q9Y5R6,0.958760869
P24278,Q96GX9,-0.872558626
P24278,Q92609,0.443149168
P24278,P45984,-0.205396994
P24278,Q15025,0.055351357
P24278,Q9BRK4,0.5462747
P24278,P49903,0.092342869
P24278,O75506,0.762087678
P24278,Q96PV4,-0.353011614
P24278,P60410,-0.291529048
P24278,Q7L273,-0.607821492
P24278,Q719H9,-0.595804108
P24278,Q8IX15,0.907524938
P24278,Q9Y2K1,-0.355319438
P24278,Q96PN8,0.439753337
P24278,Q8N4Y2,-0.294361921
P24278,B8A4K4,-0.22584693
P24278,J3KNW4,-0.603982609
P24278,Q2NL98,-0.077344541
P24278,Q8N680,0.655408673
P24278,Q9BYP8,0.665081272
Q13227,Q15311,-0.715868503
Q13227,O15457,0.349488196
Q13227,Q15038,0.776476935
Q13227,O43482,0.417596613
Q13227,Q9BZK7,0.147447734
Q13227,Q9UBB9,-0.307128543
Q13227,P49639,0.095205986
Q13227,P85037,0.226129518
Q13227,O60907,-0.822898943
Q13227,Q15323,-0.095491691
Q13227,Q9BYR6,-0.303189951
Q13227,Q9UHB4,0.340584686
Q13227,A5D8V6,0.594552274
Q13227,Q86VW0,0.761042902
Q13227,Q96AQ3,0.032076993
Q13227,P57077,0.196511396
Q13227,Q5TD97,0.523827568
Q13227,Q5TA45,-0.160895903
Q13227,Q16633,0.99456065
Q13227,Q8WUN7,-0.254313029
Q13227,A1KXE4,0.449554595
Q13227,B1AHH5,-0.982603051
Q13227,B8A4K4,0.181126723
Q13227,O14558,-0.931600919
Q13227,O76011,0.592743406
Q13227,O76013,0.636133793
Q13227,Q3LI66,-0.724717041
Q13227,Q3LI67,0.78434233
Q13227,Q52LG2,0.514007854
Q13227,Q53HV7,-0.50914184
Q13227,Q5BKX5,0.707455956
Q13227,Q7Z3Y8,0.587498479
Q13227,Q8IUC1,0.831615346
Q13227,Q8IZ63,-0.253232058
Q13227,Q9BYR8,0.02325415
Q13227,O43196,0.565176403
Q9UJ83,Q96E35,0.490834484
Q9UJ83,Q8N7X4,-0.974705576
O94972,P26196,-0.10350335
O94972,O15169,0.801025169
O94972,Q01844,0.662491017
O94972,P57075,0.561504988
O94972,Q96T60,-0.91497987
O94972,Q9Y247,0.411272977
O94972,P29972,-0.721471239
O94972,Q6ZVK8,-0.902658652
O94972,Q9H5Z6,0.249754783
O94972,O43663,0.517240407
O94972,Q8TAU3,-0.266934024
O94972,P28702,-0.007398714
O94972,Q96NC0,0.215067217
O94972,Q9HAQ2,-0.224798552
O94972,Q13895,0.629215708
O94972,Q3B820,-0.278276626
O94972,Q96SQ5,0.113051343
O94972,Q86UD4,0.940618414
O94972,Q86Y33,0.545044736
O94972,Q9Y272,-0.640201306
O94972,A8K932,-0.233749201
O94972,A8KAD6,0.593137458
O94972,O43167,0.270396301
O94972,O95990,-0.205355982
O94972,Q14241,0.988599026
O94972,Q15398,-0.783428542
O94972,Q96C24,-0.057574658
O94972,Q9BWG6,0.369225918
O94972,Q8IVW4,-0.715965653
O94972,Q8IYY4,-0.282975727
O94972,Q8N8B7,0.063707274
O94972,Q8IYF1,-0.178995671
O94972,Q8TCX5,0.464226837
O94972,P32969,-0.305455614
O94972,Q9UBZ4,0.215192303
O94972,Q2TBE0,-0.301367835
O94972,Q6ZU52,0.849233388
O94972,A0A087X0F7,-0.26534358
O94972,Q96KB5,0.582831758
O94972,Q9Y252,-0.932439031
P19012,O43482,0.038794133
P19012,O75604,0.454801161
P19012,O60341,-0.295964612
P19012,Q9Y4R8,0.726473658
P19012,P24863,0.640103994
P19012,Q9NTK1,-0.039912845
P19012,Q8IYI6,0.223779728
P19012,Q9UGJ1,0.411490305
P19012,Q9GZT8,0.81201552
P19012,Q6ZVK8,-0.899105521
P19012,Q9P2A4,0.299172591
P19012,Q4VCS5,0.291652549
P19012,Q8N5A5,-0.217224505
P19012,Q96CS2,-0.195791978
P19012,Q86XR8,-0.28164489
P19012,Q9P0W2,-0.431051498
P19012,Q9BVG8,-0.658124172
P19012,Q9P2K3,0.254717301
P19012,Q9NZD8,-0.644895983
P19012,P25791,-0.406229095
P19012,Q8WW24,0.33843225
P19012,Q8TAU3,-0.00549839
P19012,P48047,0.897498435
P19012,Q53FD0,0.487688576
P19012,Q96GM5,-0.82070916
P19012,Q7Z3B4,0.519582108
P19012,Q96ES7,0.392821514
P19012,O75771,-0.881069208
P19012,P40222,0.064858328
P19012,Q8N3L3,-0.40069895
P19012,Q9H257,-0.052288231
P19012,P05787,0.398528038
P19012,P17661,0.727651691
P19012,Q07002,-0.266539414
P19012,Q9NYB9,0.000974526
P19012,Q9Y2J4,0.298412192
P19012,O95983,-0.031442645
P19012,Q08117,-0.799501232
P19012,Q9NPC3,-0.83526927
P19012,P02538,-0.669707668
P19012,P35900,-0.774138583
P19012,Q9H0I2,0.023466457
P19012,Q9H2F5,0.502056279
P19012,P14136,-0.908282049
P19012,Q5HYH7,-0.687584914
P19012,Q8TD31,0.647116766
P19012,Q9NVE4,0.674146994
P19012,Q6P597,-0.289960632
P19012,O60220,0.90309617
P19012,A1L4B6,0.998601479
P19012,Q9P1Z2,-0.489214435
P19012,Q3SY84,-0.56245524
P19012,Q53TS8,0.095039749
P19012,E9PJR5,-0.04823035
P19012,Q5T5P2,-0.255908254
P19012,Q5W5X9,0.630939697
P19012,Q5XKE5,-0.071221665
P19012,Q6KB66,-0.044737024
P19012,Q6NYC8,0.274191214
P19012,Q9BTA9,0.762429528
P19012,Q6PF18,-0.979117549
P19012,Q70UQ0,0.32533927
P19012,O14639,0.646775167
P19012,Q9H609,0.386625694
P19012,Q9UHP6,-0.147280821
P19012,F1T0A5,0.332641135
P19012,I3L4J3,0.141580145
P19012,I6L9F6,-0.488095657
P19012,Q96HB5,0.435136497
P19012,O43790,-0.518431107
P19012,Q02930,-0.731717081
P19012,O95990,-0.284455836
P19012,P00540,-0.275857129
P19012,P78385,0.902611421
P19012,Q05D60,-0.005207918
P19012,Q0IIN1,0.403396535
P19012,Q0P5Q0,-0.304845093
P19012,Q14533,0.97388661
P19012,Q15013,0.610105234
P19012,Q96H43,-0.204132713
P19012,Q96IX9,0.668462127
P19012,Q9BQ89,0.521253451
P19012,Q9BT92,0.138897852
P19012,Q9BTL3,-0.195706338
P19012,Q9BVI4,0.081674401
P19012,Q9BXY8,0.43859134
P19012,Q9BY27,0.844956941
P19012,Q8IVS8,-0.483784773
P19012,Q8IWZ5,0.239255713
P19012,Q8N443,0.111663425
P19012,Q8TAB5,-0.350564114
P19012,Q8TCX5,-0.620324756
P19012,Q8WWE8,-0.034249594
P19012,P04259,-0.34585163
P19012,P10606,-0.388508462
P19012,P19013,0.303512149
P19012,P35908,-0.607235057
P19012,P48668,0.468488295
P19012,Q7Z3B3,0.778769879
P19012,Q14966,0.425433055
P19012,P62328,0.84653458
P19012,P17509,-0.772918993
P19012,P04264,-0.056729725
P19012,A0A075B739,-0.086256857
P19012,A6QL64,-0.758641665
P19012,B1AHH5,0.935911835
P19012,E7EV93,-0.720479701
P19012,F5H3M2,0.947958269
P19012,J3KMY6,0.708574071
P19012,O95678,-0.205085868
P19012,O95995,-0.82918948
P19012,P0C7X2,-0.424010345
P19012,P41219,0.808855443
P19012,P78386,-0.511318813
P19012,Q14CN4,-0.187348559
P19012,Q6ZU52,-0.042079768
P19012,Q7LC44,0.567801824
P19012,Q7RTS7,-0.256482903
P19012,Q7Z794,-0.450423879
P19012,Q8IYX1,0.846996631
P19012,Q8N1N4,0.101231229
P19012,Q8N715,0.167821634
P19012,Q8N7C3,-0.310396051
P19012,Q8TF30,-0.269240241
P19012,Q8WWY3,-0.833397607
P19012,Q9GZV7,-0.051007061
P19012,Q6PKC3,-0.175536485
P19012,Q9NSB4,0.309809319
P19012,A0A087X0F7,-0.327540219
P19012,A0A087X0W2,-0.379147054
P19012,K7EL76,0.893601177
P19012,Q9Y252,0.626548062
P19012,Q86Y46,-0.731698921
Q14738,P60510,0.635855326
Q14738,Q5FBB7,0.983814882
Q14738,P30154,0.396582888
Q14738,Q13136,-0.278652254
Q14738,A1L4K1,0.28751696
Q14738,Q8WWB3,-0.161797595
Q14738,P61296,0.332123426
P38159,P84103,0.891285801
P38159,P61978,-0.926679299
P38159,Q92530,0.261470024
P38159,Q9Y580,0.879843544
P38159,O75525,-0.772968675
P38159,Q70EL2,0.027294773
P38159,P09651,0.47825133
P38159,P0DJD3,0.855688363
P38159,Q14011,0.509178425
P38159,Q5VWX1,-0.8211195
P38159,Q96A72,0.101552584
P38159,Q8NE01,-0.466174221
P38159,P09012,0.174215838
P38159,Q8WXA9,-0.060355637
P38159,Q96AH0,-0.888905233
P38159,Q6IBN1,0.613323451
P38159,Q15415,0.469905085
P38159,Q9NRW3,-0.527977133
P38159,Q9Y5E9,-0.481869021
P38159,P79522,0.373534919
P38159,P98179,-0.769140787
P38159,Q96HH0,-0.738627701
P38159,Q9BTL3,-0.601969803
P38159,Q13242,-0.347630164
P38159,A6NEQ0,0.553430448
P38159,D6W5Y5,0.312186783
P38159,Q86VE0,0.044355907
P38159,Q8N5R6,0.757861321
P38159,Q8WWY3,0.168639913
P38159,Q96MS0,-0.733036582
P38159,Q9GZU5,0.076070594
Q96GX9,Q9BRG1,-0.157827554
Q96GX9,O00560,-0.202177162
Q96GX9,Q96HA8,0.917551278
Q96GX9,Q9GZT8,0.438791175
Q96GX9,Q6ZVK8,-0.189608723
Q96GX9,O14787,0.107811047
Q96GX9,Q8IYR0,0.058362078
Q96GX9,Q9H8Y8,-0.793632858
Q96GX9,A0A0A0MR97,-0.552130232
Q96GX9,P12268,0.351055107
Q96GX9,Q17RL8,0.159013395
O60936,Q9UHD9,0.868298435
O60936,Q9NVF9,-0.639466602
O60936,Q9GZT8,-0.786402937
O60936,P50552,0.821806665
O60936,Q13242,-0.261844429
Q8N5I3,O75909,-0.979679217
Q8N5I3,Q9BY27,0.883849426
Q8N5I3,Q2VPB7,0.305580023
Q9BV20,Q9H8W4,0.007281918
Q9BV20,Q9Y2V7,-0.599444078
Q9BV20,O75360,0.798788092
Q9BV20,Q58EX7,-0.73863794
P28749,P35232,0.155107728
P28749,Q92994,0.390583775
P28749,P10244,-0.12236067
P28749,Q7L2E3,0.037988275
P28749,Q9Y5X4,-0.243711799
P28749,Q9BUH8,-0.968404209
P28749,I6L8A6,0.085394842
Q53G59,Q15691,0.139929577
Q53G59,Q71SY5,0.183297818
Q53G59,Q7Z614,-0.414172608
Q53G59,O00560,-0.774246534
Q53G59,O94888,-0.811211311
Q53G59,Q96T60,-0.980480361
Q53G59,P27658,0.650858026
Q53G59,Q96HA8,0.206906802
Q53G59,Q13618,0.395627071
Q53G59,Q13671,-0.522664336
Q53G59,O75928,-0.093491183
Q53G59,Q8N205,-0.348992167
Q53G59,O95198,0.912896207
Q53G59,Q86YD7,-0.55736164
Q53G59,Q00013,0.382672112
Q53G59,Q6IQ55,0.334823432
Q53G59,Q8N5I2,-0.651526192
Q53G59,Q9UH77,0.846249397
Q53G59,Q9C0E8,-0.826867193
Q53G59,Q17RA1,-0.271379097
Q53G59,Q7KZS0,0.169938219
Q53G59,Q8N4I8,-0.346912564
Q53G59,Q6UXH8,-0.252408618
Q53G59,Q7Z7H8,-0.325589796
Q53G59,Q9NZ81,-0.227998959
Q53G59,Q9UBV8,0.822103672
Q53G59,A2RRL9,-0.978574805
Q53G59,O95050,-0.684194234
Q53G59,Q9BXJ5,-0.749772102
Q53G59,Q8IV04,0.02128557
Q53G59,Q8IVS8,-0.994994311
Q53G59,Q8N5L8,-0.870844258
Q53G59,Q8N8B7,0.412371063
Q53G59,P41271,0.537135986
Q53G59,P49765,0.416394684
Q53G59,Q9BWT7,-0.572284006
Q53G59,Q9P1Z0,0.386601033
Q53G59,A0A087WWA7,0.967741878
Q53G59,A0A0A0MRX4,0.483192053
Q53G59,A0A0J9YY01,-0.587288516
Q53G59,B0QYN7,-0.867346311
Q53G59,F8VZP4,-0.404573736
Q53G59,P02461,0.67312711
Q53G59,Q5HY54,-0.348199001
Q53G59,Q6TFL4,0.252380487
Q53G59,Q7Z6J4,-0.004656871
Q53G59,Q8NHY3,0.626870105
Q53G59,Q9H4M7,-0.981799482
Q53G59,Q9UBR4,-0.407446187
Q53G59,Q9NP79,0.422121912
Q53G59,Q7LAP4,0.984067294
Q53G59,P21917,-0.686282368
Q53G59,Q9H171,-0.172964822
Q9NP66,O60341,0.537267164
Q9NP66,Q14687,-0.540848992
Q9NP66,Q96HA8,0.715754088
Q9NP66,Q9Y580,0.75673216
Q9NP66,O95466,0.808743187
Q9NP66,Q9P0W2,0.939411588
Q9NP66,P47897,-0.142757306
Q9NP66,Q9P2K3,0.834849869
Q9NP66,P25800,-0.333221804
Q9NP66,O75928,0.97502426
Q9NP66,Q96A72,-0.467685246
Q9NP66,O43586,0.363798404
Q9NP66,Q96LR2,0.679634606
Q9NP66,Q13895,0.856681774
Q9NP66,Q6NVW7,-0.138475321
Q9NP66,Q96JN2,-0.532259165
Q9NP66,Q9H1X1,-0.659679603
Q9NP66,Q96D03,-0.66217921
Q9NP66,O75909,-0.386337293
Q9NP66,Q9Y4B4,0.397284216
Q9NP66,Q96C24,-0.539072715
Q9NP66,Q96M91,0.034344499
Q9NP66,Q9BT92,-0.406777534
Q9NP66,Q9BWG6,0.948348636
Q9NP66,Q9BY27,-0.255264971
Q9NP66,Q8IUR0,-0.950874487
Q9NP66,Q96BD5,0.165022241
Q9NP66,P37235,0.97179092
Q9NP66,P49190,-0.560710145
Q9NP66,Q96BS2,-0.147383807
Q9NP66,Q16204,0.186221338
Q9NP66,A0A0A0MSR2,-0.242423412
Q9NP66,P51687,-0.952343242
Q9NP66,Q8IWU4,-0.653836777
Q9NP66,Q9BYV9,-0.353586223
Q9NP66,Q9NUJ3,0.186517229
Q9NP66,Q9UIG4,-0.434111578
Q9NP66,K7EK60,0.965233153
Q9NP66,P35611,-0.556551298
P45974,Q15038,0.286061602
P45974,Q9BZR9,0.089931438
P45974,Q8WW34,-0.204004817
P45974,O75528,-0.204453578
P45974,Q9NWF9,0.096607172
P45974,Q8WUN7,0.457074452
P54136,Q12904,0.233833517
P54136,P14868,-0.154232505
P54136,Q13155,-0.899297373
P54136,P47897,0.886076733
P54136,O43324,0.177090088
P54136,P41252,0.415370217
P54136,P56192,0.998302524
P54136,Q15046,0.346237624
P54136,Q9P2J5,0.981909863
P54136,Q96K83,0.911757756
Q06481,O00213,-0.098026332
Q06481,O95704,-0.626569079
Q06481,Q92870,-0.899214788
Q06481,O75618,-0.39100736
Q99519,P16278,0.598176458
Q99519,P10619,-0.425065975
P02763,P05121,-0.731876107
Q96LA8,O00231,-0.797328772
Q96LA8,Q96H20,0.122420806
Q96LA8,Q9Y2M5,-0.687685515
Q96LA8,Q9BQS8,-0.808703966
Q96LA8,Q96EY1,0.289138192
Q96LA8,Q6P047,-0.218944556
Q96LA8,Q9BXL8,0.421379555
Q96LA8,Q8TE85,-0.551932731
Q96LA8,Q8NEC7,-0.196180352
Q96LA8,Q9BX10,0.905486236
Q96LA8,Q9UBX0,0.16691319
Q96LA8,Q9HAQ2,-0.443040187
Q96LA8,Q96JB6,-0.018950971
Q96LA8,Q14995,0.108519581
Q96LA8,P00973,0.885473642
Q96LA8,Q86SE9,0.152873514
Q96LA8,O15198,-0.64614233
Q96LA8,Q9Y3A6,0.009642815
Q96LA8,A8K932,-0.239214751
Q96LA8,P52926,0.42346771
Q96LA8,Q71DI3,0.037905526
Q96LA8,O14645,0.499176708
Q96LA8,Q8N1K5,0.607760858
Q96LA8,Q9Y365,0.026532181
P39060,Q15113,0.508683404
P60510,P78318,0.084573627
P60510,Q9NY27,0.000892364
P60510,O75663,-0.566273668
P60510,Q92918,0.915482004
P60510,Q00005,-0.678366139
P60510,Q66LE6,-0.333139017
P60510,O95872,-0.111411627
P60510,P49368,-0.175560966
P60510,P78371,-0.394903542
P60510,P50991,-0.106383215
P60510,Q99832,0.908236958
P60510,Q16204,-0.184505831
P60510,P50990,0.319229241
P60510,P40227,-0.096448142
P60510,Q92620,0.163554719
P60510,Q5MIZ7,0.429696479
P60510,Q6IN85,0.667247495
P60510,Q8TF05,-0.345250872
P60510,Q6NUP7,-0.663453738
P78318,O75663,0.384624904
P78318,O00743,0.734019734
P78318,O15344,0.314918505
P78318,Q9UJV3,-0.670282335
P78318,P49368,0.815023832
P78318,P78371,0.440299612
P78318,P50991,-0.760732399
P78318,Q99832,-0.69517309
P78318,P50990,-0.681495033
P78318,P40227,-0.253228466
Q9NY27,O75663,0.602659089
Q9NY27,Q5MIZ7,0.77701326
Q9NY27,Q6IN85,-0.623718005
O75663,O00743,0.966940538
P30203,O00560,0.835138625
P30203,Q13740,-0.550434456
P42702,P13725,-0.850071323
P42702,P26441,0.311804761
P42702,P15018,-0.827652957
P42702,P26992,-0.717859262
Q04656,Q5EBL8,-0.04325435
Q04656,O00244,0.493641899
P42336,P21860,0.815268166
P42336,Q92569,0.65678038
P42336,P35568,-0.182485312
P20749,P56545,-0.672626355
P20749,O00625,0.31457543
P20749,Q86UW6,-0.362317821
Q15311,Q14687,-0.914725719
Q15311,Q96C28,0.29620681
Q15311,Q86XR8,-0.745223208
Q15311,Q15025,0.319668836
Q15311,Q63ZY3,0.711280997
Q15311,Q9Y2J4,-0.224707182
Q15311,Q8TD31,-0.060774635
Q15311,Q8N0S2,-0.399202989
Q15311,G5E9B5,-0.868330752
Q15311,Q96JN2,0.417087309
Q15311,Q9H6F0,-0.602586744
Q15311,Q9Y3M2,-0.846750388
Q15311,Q05BL0,0.022044647
Q15311,Q96D71,0.036318322
Q15311,Q8TAB5,-0.860179732
Q15311,Q16204,-0.376012417
Q15311,A6NC98,-0.344958518
Q15311,E7EV93,-0.359202142
Q15311,O95995,0.042095607
Q15311,P0C1Z6,-0.719607362
Q15311,P43897,-0.474142198
Q15311,Q86UD0,-0.312063447
Q15311,Q8IYE1,-0.386362763
Q15311,Q8NAP3,-0.538312957
Q15311,Q8NCY6,0.282279331
Q15311,F8W6N5,-0.731336605
Q15311,P11233,0.639739492
Q07912,P29972,-0.973904035
Q07912,Q96JZ2,-0.259298497
Q07912,Q8WXH5,0.168496192
Q07912,Q7Z3S9,0.036659051
Q07912,Q9HC98,0.194578053
Q07912,Q9BQC3,0.091620032
Q07912,P07902,-0.102359378
Q07912,B8A4K4,0.366637808
Q07912,P60369,-0.344545189
P22670,Q92949,-0.007851016
P22670,P32314,0.743495358
P22670,P35611,-0.280943023
P48764,O43745,0.578626578
P48764,Q99653,0.167484011
P04233,P01903,-0.517521307
P04233,Q96IW7,-0.999114651
P04233,P60201,0.440305699
P04233,Q9BXN2,0.14728971
P04233,Q9UKR5,0.282073836
P04233,A0PK00,0.446977898
P04233,B2RUZ4,0.077247608
P04233,O00526,0.542113909
P04233,O15155,0.687513975
P04233,P0DJD7,-0.682844509
P04233,P56851,-0.615566729
P04233,P78383,-0.162667315
P04233,Q13635,-0.668199371
P04233,Q5BJF2,0.711303394
P04233,Q5QGT7,0.384356718
P04233,Q5VZY2,-0.170317832
P04233,Q8N6F1,0.677579865
P04233,Q8N912,-0.490565369
P04233,Q8TBM7,0.251265618
P04233,Q8WZA1,-0.568940529
P04233,Q96FZ5,-0.442117801
P04233,Q9H2L4,0.373248476
P04233,P01909,-0.93708534
P04233,Q9Y6X1,-0.678648539
P04233,Q9H0Q3,-0.107405439
P04233,Q9UBY5,-0.783226966
P04233,Q9BU79,0.369219154
P04233,P37268,0.668762794
P01903,P02686,-0.821348834
P01903,P01911,-0.650130765
P01903,P28068,-0.900029944
Q53ZZ1,O43586,-0.25888156
Q13115,P45984,0.097223461
Q13115,Q9BRK4,-0.805441361
Q13115,Q9H8Y8,0.31489982
P41227,Q9BXJ9,-0.088952514
P41227,Q9GZZ1,0.842567625
P41227,Q6W2J9,-0.130317442
P41227,Q96QF0,0.672878367
P41227,Q9BYM8,0.326375607
P41227,Q96FF9,-0.126894635
P41227,Q13137,-0.413425778
P41227,Q92845,0.51996425
P41227,P60409,-0.840937252
P41227,Q6UN15,-0.291289688
P41227,A4D127,-0.704626293
P41227,P60370,-0.630249021
P41227,Q5VU43,0.661114719
P41227,A2ABF9,-0.068321166
P41227,Q86UR1,-0.093021863
P41227,O43829,0.225584765
P41227,Q96D03,0.263083371
P41227,Q9NRY6,-0.69401526
P41227,Q9UL46,0.182875874
P41227,Q6N069,0.083423166
P41227,A0A0C4DFQ0,-0.046501365
P41227,O15034,-0.550125931
P41227,P60369,-0.961128245
P41227,P60371,-0.226651491
P41227,Q8IUR6,0.878016001
P41227,Q8WYK0,-0.606958982
P41227,Q9UHC7,-0.849942146
P41227,Q8WXS3,-0.590374186
P41227,Q5H9L4,0.953700857
P21860,Q92569,0.827934829
P21860,Q9H4P4,0.180254995
P21860,Q02297,-0.685142684
P21860,P68366,-0.704446215
P20936,Q96QB1,-0.837640878
P20936,O60496,-0.077469383
P20936,Q96EY1,-0.652094473
P20936,Q99704,0.535887694
P20936,Q8TAK6,-0.714346995
P20936,P06127,0.302460881
P20936,P29323,0.610669191
P20936,Q96IK5,0.469369214
P20936,P54753,0.890466951
P20936,Q9NRY4,0.971803009
P20936,P08133,0.081788601
Q92529,Q70EL1,0.41725453
Q92529,P48556,0.811358637
Q92529,P24863,0.613040343
Q92529,Q8NDV7,-0.951816748
Q92529,Q7L5N1,0.473075835
Q92529,Q6NUN9,-0.519214189
Q92529,Q16620,0.979897602
Q92529,Q9BYV2,0.81370422
Q92529,Q9BXL8,-0.136621884
Q92529,O75558,-0.278007586
Q92529,Q15323,-0.4737818
Q92529,Q6A162,0.090151107
Q92529,Q6P1K2,0.685605155
Q92529,Q14525,0.692117179
Q92529,O43790,0.442771618
Q92529,Q96LC9,0.970056138
Q92529,Q9H7B4,0.541154138
Q92529,A0A0C4DGS5,0.904151047
Q92529,A6NEM1,0.776007124
Q92529,O76011,-0.867618627
Q92529,P08236,0.406899561
Q92529,P31321,0.54184962
Q92529,P61236,0.404565028
Q92529,P62699,-0.305942801
Q92529,Q6A163,-0.680864432
Q92529,Q86WV8,-0.941660265
Q92529,Q92764,-0.134157615
Q92529,Q9NXR5,-0.76074849
Q13387,Q07954,-0.815194635
Q13387,P46734,-0.751955918
Q13387,P45984,-0.13871673
Q13387,Q9H7E9,-0.149172507
Q13387,Q15389,-0.626167303
Q13387,Q92913,-0.238405067
Q13387,A6NJ69,0.06971817
Q13387,O15205,-0.298861338
Q13387,Q5BJH2,-0.22920838
Q13387,Q6P5X5,0.20886868
Q13387,P61328,0.411700979
Q13387,Q9UPT6,-0.503653868
Q13387,P98164,-0.844327064
Q13387,Q02779,0.363999722
Q13387,P31273,0.123195536
P16885,P19419,-0.121328671
P16885,P10809,0.666470063
P16885,O95997,-0.082488339
P16885,Q99645,-0.786699427
P16885,Q68G74,0.826212427
P51451,Q96Q35,0.097758612
P51451,Q9UKT9,-0.851927419
P51451,Q96BR9,-0.621682657
P51451,Q92569,0.674509989
P51451,Q9UJV3,-0.963564123
P51451,Q13322,0.020662931
P51451,Q9BWW4,0.115826447
P51451,A0A0C4DGF1,0.192507632
P51451,O43281,-0.011946693
P51451,P51114,0.047668781
P51451,Q96N16,0.821121466
P51451,B2RXF5,-0.849699106
P51451,O75031,0.856711424
P51451,Q5H9K5,0.723067811
P51451,Q8N5R6,-0.987529123
Q9NQS7,Q53HL2,0.50132083
Q9NQS7,P0C0S5,-0.487906709
Q9NQS7,Q96GD4,0.637843503
Q9NQS7,Q9UQB9,0.537477533
Q8IZV2,Q8IUG1,0.813481365
Q9BXJ9,Q9GZZ1,0.544940564
Q9BXJ9,Q9NX55,0.490215957
Q9GZZ1,P32243,0.371242643
Q9GZZ1,O14503,-0.50261644
Q9GZZ1,Q6NYC1,-0.401917276
Q2QGD7,Q96E35,0.111999983
Q2QGD7,P33076,0.939280777
Q2QGD7,Q9NQ76,-0.934012215
Q2QGD7,Q8N4T8,0.560393763
Q96Q15,Q9H0W8,-0.32546052
Q96Q15,O43156,-0.872149573
Q96Q15,Q8ND04,-0.514172844
P08603,P01024,-0.646607446
O15304,Q8NEC5,-0.693533152
O15304,P29972,0.303907063
O15304,Q96HA8,-0.999999914
O15304,P49639,0.986683201
O15304,Q6PEX3,-0.86086333
O15304,Q02930,0.445575575
O15304,A0A087WUM8,0.594655791
O15304,P26842,-0.534411662
O15304,Q2NKX9,-0.808120541
O15304,Q7Z6R9,0.346431359
Q5FBB7,Q01105,-0.17034878
Q562F6,Q13257,0.383873317
Q562F6,Q01105,-0.675917028
Q562F6,P30154,0.004025879
Q15648,P41235,-0.558500791
Q15648,P10827,0.143721185
Q15648,P15976,0.256457618
